curp,id_viaje,h_entrada,h_salida,redondo
DELM040210FTRZFB35,v-026003,,15:00:00,True
DELM040210FTRZFB35,v-026004,08:00:00,,True
DELM040210FTRZFB35,v-026005,,15:00:00,True
DELM040210FTRZFB35,v-026006,08:00:00,,False
DELM040210FTRZFB35,v-026007,08:00:00,,True
DELM040210FTRZFB35,v-026008,,15:00:00,True
DELM040210FTRZFB35,v-026009,08:00:00,,True
DELM040210FTRZFB35,v-026010,,15:00:00,True
DELM040210FTRZFB35,v-026011,08:00:00,,True
DELM040210FTRZFB35,v-026012,,15:00:00,True
DELM040210FTRZFB35,v-026013,08:00:00,,False
DELM040210FTRZFB35,v-026014,08:00:00,,False
DELM040210FTRZFB35,v-026015,08:00:00,,False
DELM040210FTRZFB35,v-026016,08:00:00,,False
DELM040210FTRZFB35,v-026017,08:00:00,,True
DELM040210FTRZFB35,v-026018,,15:00:00,True
DELM040210FTRZFB35,v-026019,08:00:00,,True
DELM040210FTRZFB35,v-026020,,15:00:00,True
DELM040210FTRZFB35,v-026021,08:00:00,,False
DELM040210FTRZFB35,v-026022,08:00:00,,False
DELM040210FTRZFB35,v-026023,08:00:00,,True
DELM040210FTRZFB35,v-026024,,15:00:00,True
DELM040210FTRZFB35,v-026025,08:00:00,,True
DELM040210FTRZFB35,v-026026,,15:00:00,True
DELM040210FTRZFB35,v-026027,08:00:00,,True
DELM040210FTRZFB35,v-026028,,15:00:00,True
DELM040210FTRZFB35,v-026029,08:00:00,,False
DELM040210FTRZFB35,v-026030,08:00:00,,False
DELM040210FTRZFB35,v-026031,08:00:00,,False
DELM040210FTRZFB35,v-026032,08:00:00,,False
DELM040210FTRZFB35,v-026033,08:00:00,,True
DELM040210FTRZFB35,v-026034,,15:00:00,True
DELM040210FTRZFB35,v-026035,08:00:00,,True
DELM040210FTRZFB35,v-026036,,15:00:00,True
DELM040210FTRZFB35,v-026037,08:00:00,,True
DELM040210FTRZFB35,v-026038,,15:00:00,True
DELM040210FTRZFB35,v-026039,08:00:00,,True
DELM040210FTRZFB35,v-026040,,15:00:00,True
DELM040210FTRZFB35,v-026041,08:00:00,,True
DELM040210FTRZFB35,v-026042,,15:00:00,True
DELM040210FTRZFB35,v-026043,08:00:00,,True
DELM040210FTRZFB35,v-026044,,15:00:00,True
DELM040210FTRZFB35,v-026045,08:00:00,,False
DELM040210FTRZFB35,v-026046,08:00:00,,True
DELM040210FTRZFB35,v-026047,,15:00:00,True
DELM040210FTRZFB35,v-026048,08:00:00,,False
DELM040210FTRZFB35,v-026049,08:00:00,,False
DELM040210FTRZFB35,v-026050,08:00:00,,True
DELM040210FTRZFB35,v-026051,,15:00:00,True
DELM040210FTRZFB35,v-026052,08:00:00,,True
DELM040210FTRZFB35,v-026053,,15:00:00,True
DELM040210FTRZFB35,v-026054,08:00:00,,False
SORM060303FJZIFS69,v-026055,07:00:00,,False
SORM060303FJZIFS69,v-026056,07:00:00,,False
SORM060303FJZIFS69,v-026057,07:00:00,,True
SORM060303FJZIFS69,v-026058,,14:00:00,True
SORM060303FJZIFS69,v-026059,07:00:00,,False
SORM060303FJZIFS69,v-026060,07:00:00,,False
SORM060303FJZIFS69,v-026061,07:00:00,,False
SORM060303FJZIFS69,v-026062,07:00:00,,True
SORM060303FJZIFS69,v-026063,,14:00:00,True
SORM060303FJZIFS69,v-026064,07:00:00,,True
SORM060303FJZIFS69,v-026065,,14:00:00,True
SORM060303FJZIFS69,v-026066,07:00:00,,False
SORM060303FJZIFS69,v-026067,07:00:00,,True
SORM060303FJZIFS69,v-026068,,14:00:00,True
SORM060303FJZIFS69,v-026069,07:00:00,,True
SORM060303FJZIFS69,v-026070,,14:00:00,True
SORM060303FJZIFS69,v-026071,07:00:00,,True
SORM060303FJZIFS69,v-026072,,14:00:00,True
SORM060303FJZIFS69,v-026073,07:00:00,,True
SORM060303FJZIFS69,v-026074,,14:00:00,True
SORM060303FJZIFS69,v-026075,07:00:00,,True
SORM060303FJZIFS69,v-026076,,14:00:00,True
SORM060303FJZIFS69,v-026077,07:00:00,,True
SORM060303FJZIFS69,v-026078,,14:00:00,True
SORM060303FJZIFS69,v-026079,07:00:00,,True
SORM060303FJZIFS69,v-026080,,14:00:00,True
SORM060303FJZIFS69,v-026081,07:00:00,,True
SORM060303FJZIFS69,v-026082,,14:00:00,True
SORM060303FJZIFS69,v-026083,07:00:00,,True
SORM060303FJZIFS69,v-026084,,14:00:00,True
SORM060303FJZIFS69,v-026085,07:00:00,,False
SORM060303FJZIFS69,v-026086,07:00:00,,True
SORM060303FJZIFS69,v-026087,,14:00:00,True
SORM060303FJZIFS69,v-026088,07:00:00,,True
SORM060303FJZIFS69,v-026089,,14:00:00,True
SORM060303FJZIFS69,v-026090,07:00:00,,False
SORM060303FJZIFS69,v-026091,07:00:00,,True
SORM060303FJZIFS69,v-026092,,14:00:00,True
SORM060303FJZIFS69,v-026093,07:00:00,,False
SORM060303FJZIFS69,v-026094,07:00:00,,False
SORM060303FJZIFS69,v-026095,07:00:00,,True
SORM060303FJZIFS69,v-026096,,14:00:00,True
SORM060303FJZIFS69,v-026097,07:00:00,,False
SORM060303FJZIFS69,v-026098,07:00:00,,True
SORM060303FJZIFS69,v-026099,,14:00:00,True
SORM060303FJZIFS69,v-026100,07:00:00,,True
SORM060303FJZIFS69,v-026101,,14:00:00,True
AGRF011005FDYDHG79,v-026102,07:00:00,,False
AGRF011005FDYDHG79,v-026103,07:00:00,,True
AGRF011005FDYDHG79,v-026104,,15:00:00,True
AGRF011005FDYDHG79,v-026105,07:00:00,,False
AGRF011005FDYDHG79,v-026106,07:00:00,,True
AGRF011005FDYDHG79,v-026107,,15:00:00,True
AGRF011005FDYDHG79,v-026108,07:00:00,,True
AGRF011005FDYDHG79,v-026109,,15:00:00,True
AGRF011005FDYDHG79,v-026110,07:00:00,,False
AGRF011005FDYDHG79,v-026111,07:00:00,,True
AGRF011005FDYDHG79,v-026112,,15:00:00,True
AGRF011005FDYDHG79,v-026113,07:00:00,,False
AGRF011005FDYDHG79,v-026114,07:00:00,,True
AGRF011005FDYDHG79,v-026115,,15:00:00,True
AGRF011005FDYDHG79,v-026116,07:00:00,,False
AGRF011005FDYDHG79,v-026117,07:00:00,,True
AGRF011005FDYDHG79,v-026118,,15:00:00,True
AGRF011005FDYDHG79,v-026119,07:00:00,,True
AGRF011005FDYDHG79,v-026120,,15:00:00,True
AGRF011005FDYDHG79,v-026121,07:00:00,,False
AGRF011005FDYDHG79,v-026122,07:00:00,,True
AGRF011005FDYDHG79,v-026123,,15:00:00,True
AGRF011005FDYDHG79,v-026124,07:00:00,,True
AGRF011005FDYDHG79,v-026125,,15:00:00,True
AGRF011005FDYDHG79,v-026126,07:00:00,,False
HEPL590720FSTEEC52,v-026127,07:00:00,,True
HEPL590720FSTEEC52,v-026128,,13:00:00,True
HEPL590720FSTEEC52,v-026129,07:00:00,,False
HEPL590720FSTEEC52,v-026130,07:00:00,,True
HEPL590720FSTEEC52,v-026131,,13:00:00,True
HEPL590720FSTEEC52,v-026132,07:00:00,,True
HEPL590720FSTEEC52,v-026133,,13:00:00,True
HEPL590720FSTEEC52,v-026134,07:00:00,,False
HEPL590720FSTEEC52,v-026135,07:00:00,,False
HEPL590720FSTEEC52,v-026136,07:00:00,,True
HEPL590720FSTEEC52,v-026137,,13:00:00,True
HEPL590720FSTEEC52,v-026138,07:00:00,,True
HEPL590720FSTEEC52,v-026139,,13:00:00,True
HEPL590720FSTEEC52,v-026140,07:00:00,,True
HEPL590720FSTEEC52,v-026141,,13:00:00,True
HEPL590720FSTEEC52,v-026142,07:00:00,,True
HEPL590720FSTEEC52,v-026143,,13:00:00,True
HEPL590720FSTEEC52,v-026144,07:00:00,,False
HEPL590720FSTEEC52,v-026145,07:00:00,,True
HEPL590720FSTEEC52,v-026146,,13:00:00,True
HEPL590720FSTEEC52,v-026147,07:00:00,,True
HEPL590720FSTEEC52,v-026148,,13:00:00,True
HEPL590720FSTEEC52,v-026149,07:00:00,,False
HEPL590720FSTEEC52,v-026150,07:00:00,,True
HEPL590720FSTEEC52,v-026151,,13:00:00,True
HEPL590720FSTEEC52,v-026152,07:00:00,,False
HEPL590720FSTEEC52,v-026153,07:00:00,,False
HEPL590720FSTEEC52,v-026154,07:00:00,,False
HEPL590720FSTEEC52,v-026155,07:00:00,,True
HEPL590720FSTEEC52,v-026156,,13:00:00,True
HEPL590720FSTEEC52,v-026157,07:00:00,,False
HEPL590720FSTEEC52,v-026158,07:00:00,,True
HEPL590720FSTEEC52,v-026159,,13:00:00,True
HEPL590720FSTEEC52,v-026160,07:00:00,,False
HEPL590720FSTEEC52,v-026161,07:00:00,,True
HEPL590720FSTEEC52,v-026162,,13:00:00,True
HEPL590720FSTEEC52,v-026163,07:00:00,,True
HEPL590720FSTEEC52,v-026164,,13:00:00,True
HEPL590720FSTEEC52,v-026165,07:00:00,,False
HEPL590720FSTEEC52,v-026166,07:00:00,,False
HEPL590720FSTEEC52,v-026167,07:00:00,,False
HEPL590720FSTEEC52,v-026168,07:00:00,,True
HEPL590720FSTEEC52,v-026169,,13:00:00,True
HEPL590720FSTEEC52,v-026170,07:00:00,,False
HEPL590720FSTEEC52,v-026171,07:00:00,,False
HEPL590720FSTEEC52,v-026172,07:00:00,,True
HEPL590720FSTEEC52,v-026173,,13:00:00,True
HEPL590720FSTEEC52,v-026174,07:00:00,,True
HEPL590720FSTEEC52,v-026175,,13:00:00,True
HEPL590720FSTEEC52,v-026176,07:00:00,,True
HEPL590720FSTEEC52,v-026177,,13:00:00,True
HEPL590720FSTEEC52,v-026178,07:00:00,,True
HEPL590720FSTEEC52,v-026179,,13:00:00,True
HEPL590720FSTEEC52,v-026180,07:00:00,,True
HEPL590720FSTEEC52,v-026181,,13:00:00,True
HEPL590720FSTEEC52,v-026182,07:00:00,,True
HEPL590720FSTEEC52,v-026183,,13:00:00,True
CABD000107MSIQHF55,v-026184,07:00:00,,True
CABD000107MSIQHF55,v-026185,,15:00:00,True
CABD000107MSIQHF55,v-026186,07:00:00,,True
CABD000107MSIQHF55,v-026187,,15:00:00,True
CABD000107MSIQHF55,v-026188,07:00:00,,False
CABD000107MSIQHF55,v-026189,07:00:00,,True
CABD000107MSIQHF55,v-026190,,15:00:00,True
CABD000107MSIQHF55,v-026191,07:00:00,,True
CABD000107MSIQHF55,v-026192,,15:00:00,True
CABD000107MSIQHF55,v-026193,07:00:00,,False
CABD000107MSIQHF55,v-026194,07:00:00,,True
CABD000107MSIQHF55,v-026195,,15:00:00,True
CABD000107MSIQHF55,v-026196,07:00:00,,True
CABD000107MSIQHF55,v-026197,,15:00:00,True
CABD000107MSIQHF55,v-026198,07:00:00,,True
CABD000107MSIQHF55,v-026199,,15:00:00,True
CABD000107MSIQHF55,v-026200,07:00:00,,True
CABD000107MSIQHF55,v-026201,,15:00:00,True
CABD000107MSIQHF55,v-026202,07:00:00,,False
CABD000107MSIQHF55,v-026203,07:00:00,,False
CABD000107MSIQHF55,v-026204,07:00:00,,True
CABD000107MSIQHF55,v-026205,,15:00:00,True
CABD000107MSIQHF55,v-026206,07:00:00,,True
CABD000107MSIQHF55,v-026207,,15:00:00,True
ROSJ000213MBIZRN26,v-026208,08:00:00,,True
ROSJ000213MBIZRN26,v-026209,,15:00:00,True
ROSJ000213MBIZRN26,v-026210,08:00:00,,True
ROSJ000213MBIZRN26,v-026211,,15:00:00,True
ROSJ000213MBIZRN26,v-026212,08:00:00,,False
ROSJ000213MBIZRN26,v-026213,08:00:00,,False
ROSJ000213MBIZRN26,v-026214,08:00:00,,False
ROSJ000213MBIZRN26,v-026215,08:00:00,,True
ROSJ000213MBIZRN26,v-026216,,15:00:00,True
ROSJ000213MBIZRN26,v-026217,08:00:00,,True
ROSJ000213MBIZRN26,v-026218,,15:00:00,True
ROSJ000213MBIZRN26,v-026219,08:00:00,,False
ROSJ000213MBIZRN26,v-026220,08:00:00,,True
ROSJ000213MBIZRN26,v-026221,,15:00:00,True
ROSJ000213MBIZRN26,v-026222,08:00:00,,False
ROSJ000213MBIZRN26,v-026223,08:00:00,,False
ROSJ000213MBIZRN26,v-026224,08:00:00,,True
ROSJ000213MBIZRN26,v-026225,,15:00:00,True
ROSJ000213MBIZRN26,v-026226,08:00:00,,False
ROSJ000213MBIZRN26,v-026227,08:00:00,,False
ROSJ000213MBIZRN26,v-026228,08:00:00,,False
ROSJ000213MBIZRN26,v-026229,08:00:00,,True
ROSJ000213MBIZRN26,v-026230,,15:00:00,True
ROSJ000213MBIZRN26,v-026231,08:00:00,,True
ROSJ000213MBIZRN26,v-026232,,15:00:00,True
ROSJ000213MBIZRN26,v-026233,08:00:00,,True
ROSJ000213MBIZRN26,v-026234,,15:00:00,True
ROSJ000213MBIZRN26,v-026235,08:00:00,,True
ROSJ000213MBIZRN26,v-026236,,15:00:00,True
ROSJ000213MBIZRN26,v-026237,08:00:00,,True
ROSJ000213MBIZRN26,v-026238,,15:00:00,True
ROSJ000213MBIZRN26,v-026239,08:00:00,,True
ROSJ000213MBIZRN26,v-026240,,15:00:00,True
ROSJ000213MBIZRN26,v-026241,08:00:00,,True
ROSJ000213MBIZRN26,v-026242,,15:00:00,True
ROSJ000213MBIZRN26,v-026243,08:00:00,,False
ROSJ000213MBIZRN26,v-026244,08:00:00,,False
ROSJ000213MBIZRN26,v-026245,08:00:00,,False
ROSJ000213MBIZRN26,v-026246,08:00:00,,True
ROSJ000213MBIZRN26,v-026247,,15:00:00,True
ROSJ000213MBIZRN26,v-026248,08:00:00,,False
ROSJ000213MBIZRN26,v-026249,08:00:00,,False
ROSJ000213MBIZRN26,v-026250,08:00:00,,False
ROSJ000213MBIZRN26,v-026251,08:00:00,,False
ROSJ000213MBIZRN26,v-026252,08:00:00,,True
ROSJ000213MBIZRN26,v-026253,,15:00:00,True
ROSJ000213MBIZRN26,v-026254,08:00:00,,True
ROSJ000213MBIZRN26,v-026255,,15:00:00,True
ROSJ000213MBIZRN26,v-026256,08:00:00,,True
ROSJ000213MBIZRN26,v-026257,,15:00:00,True
ROSJ000213MBIZRN26,v-026258,08:00:00,,False
ROSJ000213MBIZRN26,v-026259,08:00:00,,True
ROSJ000213MBIZRN26,v-026260,,15:00:00,True
ROSJ000213MBIZRN26,v-026261,08:00:00,,False
POSL020901FNYGTD11,v-026262,07:00:00,,True
POSL020901FNYGTD11,v-026263,,15:00:00,True
POSL020901FNYGTD11,v-026264,07:00:00,,True
POSL020901FNYGTD11,v-026265,,15:00:00,True
POSL020901FNYGTD11,v-026266,07:00:00,,False
POSL020901FNYGTD11,v-026267,07:00:00,,True
POSL020901FNYGTD11,v-026268,,15:00:00,True
POSL020901FNYGTD11,v-026269,07:00:00,,True
POSL020901FNYGTD11,v-026270,,15:00:00,True
NUDA010626FPJZHK67,v-026271,08:00:00,,False
NUDA010626FPJZHK67,v-026272,08:00:00,,False
NUDA010626FPJZHK67,v-026273,08:00:00,,False
NUDA010626FPJZHK67,v-026274,08:00:00,,False
NUDA010626FPJZHK67,v-026275,08:00:00,,True
NUDA010626FPJZHK67,v-026276,,14:00:00,True
NUDA010626FPJZHK67,v-026277,08:00:00,,False
NUDA010626FPJZHK67,v-026278,08:00:00,,False
NUDA010626FPJZHK67,v-026279,08:00:00,,True
NUDA010626FPJZHK67,v-026280,,14:00:00,True
NUDA010626FPJZHK67,v-026281,08:00:00,,False
NUDA010626FPJZHK67,v-026282,08:00:00,,True
NUDA010626FPJZHK67,v-026283,,14:00:00,True
NUDA010626FPJZHK67,v-026284,08:00:00,,False
NUDA010626FPJZHK67,v-026285,08:00:00,,False
NUDA010626FPJZHK67,v-026286,08:00:00,,False
NUDA010626FPJZHK67,v-026287,08:00:00,,False
NUDA010626FPJZHK67,v-026288,08:00:00,,False
NUDA010626FPJZHK67,v-026289,08:00:00,,True
NUDA010626FPJZHK67,v-026290,,14:00:00,True
NUDA010626FPJZHK67,v-026291,08:00:00,,True
NUDA010626FPJZHK67,v-026292,,14:00:00,True
NUDA010626FPJZHK67,v-026293,08:00:00,,True
NUDA010626FPJZHK67,v-026294,,14:00:00,True
NUDA010626FPJZHK67,v-026295,08:00:00,,False
NUDA010626FPJZHK67,v-026296,08:00:00,,True
NUDA010626FPJZHK67,v-026297,,14:00:00,True
NUDA010626FPJZHK67,v-026298,08:00:00,,False
NUDA010626FPJZHK67,v-026299,08:00:00,,False
NUDA010626FPJZHK67,v-026300,08:00:00,,True
NUDA010626FPJZHK67,v-026301,,14:00:00,True
NUDA010626FPJZHK67,v-026302,08:00:00,,True
NUDA010626FPJZHK67,v-026303,,14:00:00,True
NUDA010626FPJZHK67,v-026304,08:00:00,,True
NUDA010626FPJZHK67,v-026305,,14:00:00,True
NUDA010626FPJZHK67,v-026306,08:00:00,,True
NUDA010626FPJZHK67,v-026307,,14:00:00,True
NUDA010626FPJZHK67,v-026308,08:00:00,,True
NUDA010626FPJZHK67,v-026309,,14:00:00,True
NUDA010626FPJZHK67,v-026310,08:00:00,,True
NUDA010626FPJZHK67,v-026311,,14:00:00,True
NUDA010626FPJZHK67,v-026312,08:00:00,,True
NUDA010626FPJZHK67,v-026313,,14:00:00,True
NUDA010626FPJZHK67,v-026314,08:00:00,,True
NUDA010626FPJZHK67,v-026315,,14:00:00,True
NUDA010626FPJZHK67,v-026316,08:00:00,,True
NUDA010626FPJZHK67,v-026317,,14:00:00,True
NUDA010626FPJZHK67,v-026318,08:00:00,,True
NUDA010626FPJZHK67,v-026319,,14:00:00,True
NUDA010626FPJZHK67,v-026320,08:00:00,,True
NUDA010626FPJZHK67,v-026321,,14:00:00,True
NUDA010626FPJZHK67,v-026322,08:00:00,,True
NUDA010626FPJZHK67,v-026323,,14:00:00,True
NUDA010626FPJZHK67,v-026324,08:00:00,,True
NUDA010626FPJZHK67,v-026325,,14:00:00,True
NUDA010626FPJZHK67,v-026326,08:00:00,,True
NUDA010626FPJZHK67,v-026327,,14:00:00,True
NUDA010626FPJZHK67,v-026328,08:00:00,,False
NUDA010626FPJZHK67,v-026329,08:00:00,,False
NUDA010626FPJZHK67,v-026330,08:00:00,,True
NUDA010626FPJZHK67,v-026331,,14:00:00,True
NUDA010626FPJZHK67,v-026332,08:00:00,,False
NUDA010626FPJZHK67,v-026333,08:00:00,,True
NUDA010626FPJZHK67,v-026334,,14:00:00,True
ORSJ020605MDFGIO88,v-026335,07:00:00,,False
ORSJ020605MDFGIO88,v-026336,07:00:00,,True
ORSJ020605MDFGIO88,v-026337,,15:00:00,True
ORSJ020605MDFGIO88,v-026338,07:00:00,,True
ORSJ020605MDFGIO88,v-026339,,15:00:00,True
ORSJ020605MDFGIO88,v-026340,07:00:00,,True
ORSJ020605MDFGIO88,v-026341,,15:00:00,True
ORSJ020605MDFGIO88,v-026342,07:00:00,,True
ORSJ020605MDFGIO88,v-026343,,15:00:00,True
ORSJ020605MDFGIO88,v-026344,07:00:00,,False
ORSJ020605MDFGIO88,v-026345,07:00:00,,True
ORSJ020605MDFGIO88,v-026346,,15:00:00,True
ORSJ020605MDFGIO88,v-026347,07:00:00,,True
ORSJ020605MDFGIO88,v-026348,,15:00:00,True
ORSJ020605MDFGIO88,v-026349,07:00:00,,False
ORSJ020605MDFGIO88,v-026350,07:00:00,,True
ORSJ020605MDFGIO88,v-026351,,15:00:00,True
ORSJ020605MDFGIO88,v-026352,07:00:00,,False
ORSJ020605MDFGIO88,v-026353,07:00:00,,True
ORSJ020605MDFGIO88,v-026354,,15:00:00,True
ORSJ020605MDFGIO88,v-026355,07:00:00,,True
ORSJ020605MDFGIO88,v-026356,,15:00:00,True
ORSJ020605MDFGIO88,v-026357,07:00:00,,True
ORSJ020605MDFGIO88,v-026358,,15:00:00,True
ORSJ020605MDFGIO88,v-026359,07:00:00,,False
ORSJ020605MDFGIO88,v-026360,07:00:00,,False
ORSJ020605MDFGIO88,v-026361,07:00:00,,True
ORSJ020605MDFGIO88,v-026362,,15:00:00,True
ORSJ020605MDFGIO88,v-026363,07:00:00,,True
ORSJ020605MDFGIO88,v-026364,,15:00:00,True
ORSJ020605MDFGIO88,v-026365,07:00:00,,False
ORSJ020605MDFGIO88,v-026366,07:00:00,,True
ORSJ020605MDFGIO88,v-026367,,15:00:00,True
ORSJ020605MDFGIO88,v-026368,07:00:00,,False
ORSJ020605MDFGIO88,v-026369,07:00:00,,True
ORSJ020605MDFGIO88,v-026370,,15:00:00,True
ORSJ020605MDFGIO88,v-026371,07:00:00,,True
ORSJ020605MDFGIO88,v-026372,,15:00:00,True
ORSJ020605MDFGIO88,v-026373,07:00:00,,False
ORSJ020605MDFGIO88,v-026374,07:00:00,,True
ORSJ020605MDFGIO88,v-026375,,15:00:00,True
ORSJ020605MDFGIO88,v-026376,07:00:00,,False
ORSJ020605MDFGIO88,v-026377,07:00:00,,False
MACA000426FVVLEW06,v-026378,08:00:00,,False
MACA000426FVVLEW06,v-026379,08:00:00,,False
MACA000426FVVLEW06,v-026380,08:00:00,,False
MACA000426FVVLEW06,v-026381,08:00:00,,True
MACA000426FVVLEW06,v-026382,,15:00:00,True
MACA000426FVVLEW06,v-026383,08:00:00,,False
MACA000426FVVLEW06,v-026384,08:00:00,,True
MACA000426FVVLEW06,v-026385,,15:00:00,True
MACA000426FVVLEW06,v-026386,08:00:00,,True
MACA000426FVVLEW06,v-026387,,15:00:00,True
MACA000426FVVLEW06,v-026388,08:00:00,,True
MACA000426FVVLEW06,v-026389,,15:00:00,True
MACA000426FVVLEW06,v-026390,08:00:00,,False
MACA000426FVVLEW06,v-026391,08:00:00,,False
MACA000426FVVLEW06,v-026392,08:00:00,,False
MACA000426FVVLEW06,v-026393,08:00:00,,False
MACA000426FVVLEW06,v-026394,08:00:00,,False
MACA000426FVVLEW06,v-026395,08:00:00,,False
MACA000426FVVLEW06,v-026396,08:00:00,,True
MACA000426FVVLEW06,v-026397,,15:00:00,True
MACA000426FVVLEW06,v-026398,08:00:00,,False
MACA000426FVVLEW06,v-026399,08:00:00,,True
MACA000426FVVLEW06,v-026400,,15:00:00,True
MACA000426FVVLEW06,v-026401,08:00:00,,True
MACA000426FVVLEW06,v-026402,,15:00:00,True
MACA000426FVVLEW06,v-026403,08:00:00,,True
MACA000426FVVLEW06,v-026404,,15:00:00,True
MACA000426FVVLEW06,v-026405,08:00:00,,True
MACA000426FVVLEW06,v-026406,,15:00:00,True
MACA000426FVVLEW06,v-026407,08:00:00,,True
MACA000426FVVLEW06,v-026408,,15:00:00,True
MACA000426FVVLEW06,v-026409,08:00:00,,True
MACA000426FVVLEW06,v-026410,,15:00:00,True
MACA000426FVVLEW06,v-026411,08:00:00,,True
MACA000426FVVLEW06,v-026412,,15:00:00,True
MACA000426FVVLEW06,v-026413,08:00:00,,True
MACA000426FVVLEW06,v-026414,,15:00:00,True
MACA000426FVVLEW06,v-026415,08:00:00,,True
MACA000426FVVLEW06,v-026416,,15:00:00,True
MACA000426FVVLEW06,v-026417,08:00:00,,False
MACA000426FVVLEW06,v-026418,08:00:00,,False
MACA000426FVVLEW06,v-026419,08:00:00,,True
MACA000426FVVLEW06,v-026420,,15:00:00,True
MACA000426FVVLEW06,v-026421,08:00:00,,False
MACA000426FVVLEW06,v-026422,08:00:00,,False
MACA000426FVVLEW06,v-026423,08:00:00,,False
MACA000426FVVLEW06,v-026424,08:00:00,,True
MACA000426FVVLEW06,v-026425,,15:00:00,True
MACA000426FVVLEW06,v-026426,08:00:00,,True
MACA000426FVVLEW06,v-026427,,15:00:00,True
MACA000426FVVLEW06,v-026428,08:00:00,,True
MACA000426FVVLEW06,v-026429,,15:00:00,True
MACA000426FVVLEW06,v-026430,08:00:00,,True
MACA000426FVVLEW06,v-026431,,15:00:00,True
MACA000426FVVLEW06,v-026432,08:00:00,,True
MACA000426FVVLEW06,v-026433,,15:00:00,True
MACA000426FVVLEW06,v-026434,08:00:00,,False
MACA000426FVVLEW06,v-026435,08:00:00,,True
MACA000426FVVLEW06,v-026436,,15:00:00,True
MACA000426FVVLEW06,v-026437,08:00:00,,True
MACA000426FVVLEW06,v-026438,,15:00:00,True
MACA000426FVVLEW06,v-026439,08:00:00,,False
CRLT031014MMOMIQ63,v-026440,08:00:00,,True
CRLT031014MMOMIQ63,v-026441,,14:00:00,True
CRLT031014MMOMIQ63,v-026442,08:00:00,,True
CRLT031014MMOMIQ63,v-026443,,14:00:00,True
CRLT031014MMOMIQ63,v-026444,08:00:00,,True
CRLT031014MMOMIQ63,v-026445,,14:00:00,True
CRLT031014MMOMIQ63,v-026446,08:00:00,,False
CRLT031014MMOMIQ63,v-026447,08:00:00,,True
CRLT031014MMOMIQ63,v-026448,,14:00:00,True
CRLT031014MMOMIQ63,v-026449,08:00:00,,True
CRLT031014MMOMIQ63,v-026450,,14:00:00,True
CRLT031014MMOMIQ63,v-026451,08:00:00,,True
CRLT031014MMOMIQ63,v-026452,,14:00:00,True
CRLT031014MMOMIQ63,v-026453,08:00:00,,False
CRLT031014MMOMIQ63,v-026454,08:00:00,,False
CRLT031014MMOMIQ63,v-026455,08:00:00,,False
CRLT031014MMOMIQ63,v-026456,08:00:00,,True
CRLT031014MMOMIQ63,v-026457,,14:00:00,True
CRLT031014MMOMIQ63,v-026458,08:00:00,,False
CRLT031014MMOMIQ63,v-026459,08:00:00,,True
CRLT031014MMOMIQ63,v-026460,,14:00:00,True
CRLT031014MMOMIQ63,v-026461,08:00:00,,False
CRLT031014MMOMIQ63,v-026462,08:00:00,,True
CRLT031014MMOMIQ63,v-026463,,14:00:00,True
CRLT031014MMOMIQ63,v-026464,08:00:00,,True
CRLT031014MMOMIQ63,v-026465,,14:00:00,True
CRLT031014MMOMIQ63,v-026466,08:00:00,,True
CRLT031014MMOMIQ63,v-026467,,14:00:00,True
CRLT031014MMOMIQ63,v-026468,08:00:00,,False
CRLT031014MMOMIQ63,v-026469,08:00:00,,False
CRLT031014MMOMIQ63,v-026470,08:00:00,,True
CRLT031014MMOMIQ63,v-026471,,14:00:00,True
CRLT031014MMOMIQ63,v-026472,08:00:00,,False
CRLT031014MMOMIQ63,v-026473,08:00:00,,True
CRLT031014MMOMIQ63,v-026474,,14:00:00,True
CRLT031014MMOMIQ63,v-026475,08:00:00,,True
CRLT031014MMOMIQ63,v-026476,,14:00:00,True
CRLT031014MMOMIQ63,v-026477,08:00:00,,False
CRLT031014MMOMIQ63,v-026478,08:00:00,,True
CRLT031014MMOMIQ63,v-026479,,14:00:00,True
CRLT031014MMOMIQ63,v-026480,08:00:00,,True
CRLT031014MMOMIQ63,v-026481,,14:00:00,True
CRLT031014MMOMIQ63,v-026482,08:00:00,,True
CRLT031014MMOMIQ63,v-026483,,14:00:00,True
CRLT031014MMOMIQ63,v-026484,08:00:00,,True
CRLT031014MMOMIQ63,v-026485,,14:00:00,True
CRLT031014MMOMIQ63,v-026486,08:00:00,,False
CRLT031014MMOMIQ63,v-026487,08:00:00,,False
CRLT031014MMOMIQ63,v-026488,08:00:00,,False
CRLT031014MMOMIQ63,v-026489,08:00:00,,True
CRLT031014MMOMIQ63,v-026490,,14:00:00,True
CRLT031014MMOMIQ63,v-026491,08:00:00,,True
CRLT031014MMOMIQ63,v-026492,,14:00:00,True
CRLT031014MMOMIQ63,v-026493,08:00:00,,False
CALA050613FSYZFO50,v-026494,08:00:00,,False
CALA050613FSYZFO50,v-026495,08:00:00,,False
CALA050613FSYZFO50,v-026496,08:00:00,,False
CALA050613FSYZFO50,v-026497,08:00:00,,True
CALA050613FSYZFO50,v-026498,,14:00:00,True
CALA050613FSYZFO50,v-026499,08:00:00,,True
CALA050613FSYZFO50,v-026500,,14:00:00,True
CALA050613FSYZFO50,v-026501,08:00:00,,False
CALA050613FSYZFO50,v-026502,08:00:00,,False
CALA050613FSYZFO50,v-026503,08:00:00,,True
